Model,MDO3054
Firmware Version,1.30

Waveform Type,ANALOG,,,,,Waveform Type,ANALOG
Point Format,Y,,,,,Point Format,Y
Horizontal Units,s,,,,,Horizontal Units,s
Horizontal Scale,8e-07,,,,,Horizontal Scale,8e-07
Horizontal Delay,2.912e-06,,,,,Horizontal Delay,2.912e-06
Sample Interval,8e-10,,,,,Sample Interval,8e-10
Record Length,10000,,,,,Record Length,10000
Gating,0.0% to 100.0%,,,,,Gating,0.0% to 100.0%
Probe Attenuation,500,50,10,100,,Probe Attenuation,1
Vertical Units,V,V,A,A,,Vertical Units,Ws
Vertical Offset,0,0,0,0,,Vertical Offset,0
Vertical Scale,250,25,20,20,,Vertical Scale,0.0005
Vertical Position,1.98,1,-2,-3.92,,Vertical Position,-2.01364
,,,,,,,
,,,,,,,
,,,,,,,
Label,Vds,Vge,Isw,Il,,Label,Esw
TIME,CH1,CH2,CH3,CH4,,TIME,"MATH<INTG(CH1*CH3)>"
1.2320e-07,15,16,1.6,1.6,,1.2320e-07,4.03348e-05
1.2400e-07,15,16,1.6,1.6,,1.2400e-07,4.03348e-05
1.2480e-07,5,16,0.8,0,,1.2480e-07,4.03348e-05
1.2560e-07,15,17,1.6,0,,1.2560e-07,4.03348e-05
1.2640e-07,15,17,0.8,0,,1.2640e-07,4.03348e-05
1.2720e-07,5,16,1.6,0.8,,1.2720e-07,4.03348e-05
1.2800e-07,15,16,0.8,0.8,,1.2800e-07,4.03348e-05
1.2880e-07,15,16,0.8,0.8,,1.2880e-07,4.0413e-05
1.2960e-07,5,16,0.8,0.8,,1.2960e-07,4.0413e-05
1.3040e-07,5,16,1.6,0.8,,1.3040e-07,4.0413e-05
1.3120e-07,25,17,0,1.6,,1.3120e-07,4.0413e-05
1.3200e-07,5,16,0.8,0.8,,1.3200e-07,4.0413e-05
1.3280e-07,5,15,0.8,0.8,,1.3280e-07,4.0413e-05
1.3360e-07,15,17,0.8,0.8,,1.3360e-07,4.0413e-05
1.3440e-07,5,17,0.8,0.8,,1.3440e-07,4.0413e-05
1.3520e-07,5,17,1.6,0.8,,1.3520e-07,4.0413e-05
1.3600e-07,5,16,1.6,0,,1.3600e-07,4.0413e-05
1.3680e-07,15,17,1.6,1.6,,1.3680e-07,4.0413e-05
1.3760e-07,5,16,1.6,1.6,,1.3760e-07,4.0413e-05
1.3840e-07,15,18,0.8,1.6,,1.3840e-07,4.0413e-05
1.3920e-07,15,16,0.8,0.8,,1.3920e-07,4.04911e-05
1.4000e-07,5,17,0.8,0.8,,1.4000e-07,4.04911e-05
1.4080e-07,5,15,1.6,0.8,,1.4080e-07,4.04911e-05
1.4160e-07,15,16,1.6,0.8,,1.4160e-07,4.04911e-05
1.4240e-07,5,17,0.8,0.8,,1.4240e-07,4.04911e-05
1.4320e-07,5,17,0.8,0.8,,1.4320e-07,4.04911e-05
1.4400e-07,5,17,0.8,0.8,,1.4400e-07,4.04911e-05
1.4480e-07,5,17,0.8,0,,1.4480e-07,4.04911e-05
1.4560e-07,15,17,0.8,1.6,,1.4560e-07,4.04911e-05
1.4640e-07,5,19,0.8,0,,1.4640e-07,4.04911e-05
1.4720e-07,15,17,0.8,1.6,,1.4720e-07,4.04911e-05
1.4800e-07,25,18,0.8,0.8,,1.4800e-07,4.05692e-05
1.4880e-07,15,17,0.8,0.8,,1.4880e-07,4.05692e-05
1.4960e-07,15,18,1.6,0.8,,1.4960e-07,4.05692e-05
1.5040e-07,15,18,0.8,0.8,,1.5040e-07,4.05692e-05
1.5120e-07,5,18,0.8,0.8,,1.5120e-07,4.05692e-05
1.5200e-07,15,17,0.8,0.8,,1.5200e-07,4.05692e-05
1.5280e-07,15,17,0.8,1.6,,1.5280e-07,4.05692e-05
1.5360e-07,5,17,0.8,1.6,,1.5360e-07,4.05692e-05
1.5440e-07,5,17,0.8,0,,1.5440e-07,4.06473e-05
1.5520e-07,5,17,0.8,0.8,,1.5520e-07,4.06473e-05
1.5600e-07,-5,17,0.8,0.8,,1.5600e-07,4.06473e-05
1.5680e-07,5,16,0.8,0.8,,1.5680e-07,4.06473e-05
1.5760e-07,5,17,1.6,1.6,,1.5760e-07,4.06473e-05
1.5840e-07,5,17,0.8,0.8,,1.5840e-07,4.06473e-05
1.5920e-07,5,16,1.6,0.8,,1.5920e-07,4.06473e-05
1.6000e-07,15,17,0.8,2.4,,1.6000e-07,4.06473e-05
1.6080e-07,5,16,1.6,1.6,,1.6080e-07,4.06473e-05
1.6160e-07,-5,17,1.6,0.8,,1.6160e-07,4.06473e-05
1.6240e-07,15,17,1.6,0.8,,1.6240e-07,4.06473e-05
1.6320e-07,15,17,1.6,0.8,,1.6320e-07,4.06473e-05
1.6400e-07,15,17,1.6,0,,1.6400e-07,4.07255e-05
1.6480e-07,15,17,1.6,2.4,,1.6480e-07,4.07255e-05
1.6560e-07,5,17,1.6,0.8,,1.6560e-07,4.07255e-05
1.6640e-07,15,17,0.8,0.8,,1.6640e-07,4.07255e-05
1.6720e-07,15,16,1.6,0.8,,1.6720e-07,4.07255e-05
1.6800e-07,5,17,1.6,0.8,,1.6800e-07,4.07255e-05
1.6880e-07,5,17,1.6,1.6,,1.6880e-07,4.07255e-05
1.6960e-07,5,17,0.8,0.8,,1.6960e-07,4.08036e-05
1.7040e-07,15,16,0.8,0.8,,1.7040e-07,4.08036e-05
1.7120e-07,15,17,1.6,0.8,,1.7120e-07,4.08036e-05
1.7200e-07,15,16,1.6,1.6,,1.7200e-07,4.08036e-05
1.7280e-07,5,17,1.6,0.8,,1.7280e-07,4.08036e-05
1.7360e-07,5,16,1.6,0.8,,1.7360e-07,4.08036e-05
1.7440e-07,5,17,0.8,0.8,,1.7440e-07,4.08036e-05
1.7520e-07,5,17,1.6,0.8,,1.7520e-07,4.08036e-05
1.7600e-07,15,17,1.6,0.8,,1.7600e-07,4.08817e-05
1.7680e-07,25,17,1.6,0.8,,1.7680e-07,4.08817e-05
1.7760e-07,5,17,1.6,1.6,,1.7760e-07,4.08817e-05
1.7840e-07,5,16,1.6,0.8,,1.7840e-07,4.08817e-05
1.7920e-07,15,17,1.6,0.8,,1.7920e-07,4.08817e-05
1.8000e-07,25,16,1.6,0.8,,1.8000e-07,4.09598e-05
1.8080e-07,15,17,0.8,1.6,,1.8080e-07,4.09598e-05
1.8160e-07,25,16,0.8,0.8,,1.8160e-07,4.09598e-05
1.8240e-07,5,17,1.6,0.8,,1.8240e-07,4.09598e-05
1.8320e-07,15,16,2.4,0.8,,1.8320e-07,4.1038e-05
1.8400e-07,15,17,0.8,0.8,,1.8400e-07,4.1038e-05
1.8480e-07,15,17,0.8,0.8,,1.8480e-07,4.1038e-05
1.8560e-07,15,16,1.6,0.8,,1.8560e-07,4.1038e-05
1.8640e-07,5,18,1.6,0.8,,1.8640e-07,4.1038e-05
1.8720e-07,15,16,1.6,0.8,,1.8720e-07,4.1038e-05
1.8800e-07,15,18,1.6,0.8,,1.8800e-07,4.11161e-05
1.8880e-07,5,17,1.6,0.8,,1.8880e-07,4.11161e-05
1.8960e-07,5,16,1.6,0.8,,1.8960e-07,4.11161e-05
1.9040e-07,15,16,1.6,0.8,,1.9040e-07,4.11161e-05
1.9120e-07,15,16,1.6,0.8,,1.9120e-07,4.11161e-05
1.9200e-07,25,16,1.6,0.8,,1.9200e-07,4.11942e-05
1.9280e-07,5,17,0.8,0,,1.9280e-07,4.11942e-05
1.9360e-07,5,16,1.6,0.8,,1.9360e-07,4.11942e-05
1.9440e-07,15,18,2.4,1.6,,1.9440e-07,4.11942e-05
1.9520e-07,15,15,1.6,0.8,,1.9520e-07,4.12723e-05
1.9600e-07,5,17,1.6,0.8,,1.9600e-07,4.12723e-05
1.9680e-07,5,16,0.8,0,,1.9680e-07,4.12723e-05
1.9760e-07,15,16,1.6,0.8,,1.9760e-07,4.12723e-05
1.9840e-07,5,17,1.6,0.8,,1.9840e-07,4.12723e-05
1.9920e-07,5,16,1.6,0.8,,1.9920e-07,4.12723e-05
2.0000e-07,15,16,1.6,0.8,,2.0000e-07,4.12723e-05
2.0080e-07,15,16,0.8,0.8,,2.0080e-07,4.12723e-05
2.0160e-07,15,16,0.8,0,,2.0160e-07,4.13505e-05
2.0240e-07,15,16,0.8,0.8,,2.0240e-07,4.13505e-05
2.0320e-07,5,16,1.6,0.8,,2.0320e-07,4.13505e-05
2.0400e-07,15,17,2.4,1.6,,2.0400e-07,4.13505e-05
2.0480e-07,25,16,1.6,0.8,,2.0480e-07,4.14286e-05
2.0560e-07,15,17,0.8,0.8,,2.0560e-07,4.14286e-05
2.0640e-07,5,16,1.6,0.8,,2.0640e-07,4.14286e-05
2.0720e-07,5,14,0.8,0.8,,2.0720e-07,4.14286e-05
2.0800e-07,15,16,1.6,1.6,,2.0800e-07,4.14286e-05
2.0880e-07,15,16,1.6,0.8,,2.0880e-07,4.14286e-05
2.0960e-07,15,17,2.4,0.8,,2.0960e-07,4.15067e-05
2.1040e-07,15,16,0.8,0.8,,2.1040e-07,4.15067e-05
2.1120e-07,5,17,1.6,0.8,,2.1120e-07,4.15067e-05
2.1200e-07,5,16,0.8,0.8,,2.1200e-07,4.15067e-05
2.1280e-07,15,17,0.8,1.6,,2.1280e-07,4.15067e-05
2.1360e-07,15,17,0.8,1.6,,2.1360e-07,4.15067e-05
2.1440e-07,5,17,1.6,0.8,,2.1440e-07,4.15067e-05
2.1520e-07,15,17,1.6,0.8,,2.1520e-07,4.15067e-05
2.1600e-07,5,15,1.6,0.8,,2.1600e-07,4.15848e-05
2.1680e-07,5,16,2.4,0.8,,2.1680e-07,4.15848e-05
2.1760e-07,5,16,0.8,1.6,,2.1760e-07,4.15848e-05
2.1840e-07,25,16,2.4,0.8,,2.1840e-07,4.15848e-05
2.1920e-07,5,17,1.6,0.8,,2.1920e-07,4.15848e-05
2.2000e-07,25,16,1.6,1.6,,2.2000e-07,4.1663e-05
2.2080e-07,5,16,1.6,0,,2.2080e-07,4.1663e-05
2.2160e-07,5,17,0.8,2.4,,2.2160e-07,4.1663e-05
2.2240e-07,5,17,0.8,1.6,,2.2240e-07,4.1663e-05
2.2320e-07,5,17,0.8,1.6,,2.2320e-07,4.1663e-05
2.2400e-07,5,16,1.6,1.6,,2.2400e-07,4.1663e-05
2.2480e-07,15,17,0.8,0.8,,2.2480e-07,4.1663e-05
2.2560e-07,15,16,0.8,2.4,,2.2560e-07,4.1663e-05
2.2640e-07,5,16,0.8,0.8,,2.2640e-07,4.1663e-05
2.2720e-07,5,17,1.6,1.6,,2.2720e-07,4.1663e-05
2.2800e-07,5,17,0.8,0.8,,2.2800e-07,4.17411e-05
2.2880e-07,15,16,0.8,0.8,,2.2880e-07,4.17411e-05
2.2960e-07,15,15,1.6,0.8,,2.2960e-07,4.17411e-05
2.3040e-07,5,17,1.6,0.8,,2.3040e-07,4.17411e-05
2.3120e-07,15,16,1.6,0.8,,2.3120e-07,4.17411e-05
2.3200e-07,5,15,1.6,1.6,,2.3200e-07,4.17411e-05
2.3280e-07,15,16,1.6,0.8,,2.3280e-07,4.18192e-05
2.3360e-07,5,17,1.6,0.8,,2.3360e-07,4.18192e-05
2.3440e-07,15,17,1.6,1.6,,2.3440e-07,4.18192e-05
2.3520e-07,5,17,1.6,2.4,,2.3520e-07,4.18192e-05
2.3600e-07,5,16,1.6,1.6,,2.3600e-07,4.18192e-05
2.3680e-07,15,17,1.6,1.6,,2.3680e-07,4.18192e-05
2.3760e-07,15,17,1.6,0.8,,2.3760e-07,4.18973e-05
2.3840e-07,15,17,1.6,0.8,,2.3840e-07,4.18973e-05
2.3920e-07,25,17,1.6,1.6,,2.3920e-07,4.18973e-05
2.4000e-07,15,17,1.6,0.8,,2.4000e-07,4.18973e-05
2.4080e-07,15,16,1.6,1.6,,2.4080e-07,4.19755e-05
2.4160e-07,5,17,1.6,1.6,,2.4160e-07,4.19755e-05
2.4240e-07,25,16,1.6,1.6,,2.4240e-07,4.19755e-05
2.4320e-07,5,17,1.6,0.8,,2.4320e-07,4.19755e-05
2.4400e-07,15,16,1.6,0.8,,2.4400e-07,4.19755e-05
2.4480e-07,15,16,2.4,1.6,,2.4480e-07,4.20536e-05
2.4560e-07,15,16,2.4,0.8,,2.4560e-07,4.20536e-05
2.4640e-07,15,17,1.6,0.8,,2.4640e-07,4.20536e-05
2.4720e-07,5,17,1.6,1.6,,2.4720e-07,4.21317e-05
2.4800e-07,15,16,0.8,0,,2.4800e-07,4.21317e-05
2.4880e-07,5,17,2.4,0.8,,2.4880e-07,4.21317e-05
2.4960e-07,5,16,1.6,0.8,,2.4960e-07,4.21317e-05
2.5040e-07,15,17,1.6,0.8,,2.5040e-07,4.21317e-05
2.5120e-07,5,16,2.4,0.8,,2.5120e-07,4.21317e-05
2.5200e-07,15,16,2.4,0.8,,2.5200e-07,4.22098e-05
2.5280e-07,25,16,1.6,2.4,,2.5280e-07,4.22098e-05
2.5360e-07,5,17,1.6,0.8,,2.5360e-07,4.22098e-05
2.5440e-07,5,16,1.6,1.6,,2.5440e-07,4.22098e-05
2.5520e-07,15,15,1.6,1.6,,2.5520e-07,4.22098e-05
2.5600e-07,5,16,1.6,0.8,,2.5600e-07,4.2288e-05
2.5680e-07,15,17,2.4,0.8,,2.5680e-07,4.2288e-05
2.5760e-07,5,16,2.4,0.8,,2.5760e-07,4.2288e-05
2.5840e-07,5,15,2.4,0.8,,2.5840e-07,4.2288e-05
2.5920e-07,15,16,2.4,1.6,,2.5920e-07,4.23661e-05
2.6000e-07,5,16,1.6,0.8,,2.6000e-07,4.23661e-05
2.6080e-07,15,16,2.4,0.8,,2.6080e-07,4.23661e-05
2.6160e-07,5,16,1.6,1.6,,2.6160e-07,4.23661e-05
2.6240e-07,5,16,1.6,0.8,,2.6240e-07,4.23661e-05
2.6320e-07,15,16,1.6,0.8,,2.6320e-07,4.23661e-05
2.6400e-07,15,15,2.4,0.8,,2.6400e-07,4.24442e-05
2.6480e-07,15,15,1.6,0.8,,2.6480e-07,4.24442e-05
2.6560e-07,15,15,0.8,1.6,,2.6560e-07,4.24442e-05
2.6640e-07,15,15,1.6,1.6,,2.6640e-07,4.24442e-05
2.6720e-07,5,17,1.6,0.8,,2.6720e-07,4.24442e-05
2.6800e-07,5,16,1.6,1.6,,2.6800e-07,4.25223e-05
2.6880e-07,15,16,0.8,1.6,,2.6880e-07,4.25223e-05
2.6960e-07,15,16,0.8,0.8,,2.6960e-07,4.25223e-05
2.7040e-07,5,16,0.8,1.6,,2.7040e-07,4.25223e-05
2.7120e-07,5,16,1.6,1.6,,2.7120e-07,4.25223e-05
2.7200e-07,15,16,1.6,1.6,,2.7200e-07,4.25223e-05
2.7280e-07,15,16,1.6,1.6,,2.7280e-07,4.25223e-05
2.7360e-07,-5,16,1.6,1.6,,2.7360e-07,4.25223e-05
2.7440e-07,15,16,0.8,1.6,,2.7440e-07,4.25223e-05
2.7520e-07,5,16,1.6,0.8,,2.7520e-07,4.25223e-05
2.7600e-07,5,15,1.6,2.4,,2.7600e-07,4.26005e-05
2.7680e-07,5,15,1.6,2.4,,2.7680e-07,4.26005e-05
2.7760e-07,5,16,1.6,1.6,,2.7760e-07,4.26005e-05
2.7840e-07,5,17,2.4,2.4,,2.7840e-07,4.26005e-05
2.7920e-07,5,16,1.6,1.6,,2.7920e-07,4.26005e-05
2.8000e-07,5,15,1.6,2.4,,2.8000e-07,4.26005e-05
2.8080e-07,25,16,2.4,1.6,,2.8080e-07,4.26786e-05
2.8160e-07,5,17,1.6,2.4,,2.8160e-07,4.26786e-05
2.8240e-07,5,16,1.6,1.6,,2.8240e-07,4.26786e-05
2.8320e-07,5,18,0.8,2.4,,2.8320e-07,4.26786e-05
2.8400e-07,15,17,1.6,1.6,,2.8400e-07,4.26786e-05
2.8480e-07,15,16,2.4,2.4,,2.8480e-07,4.26786e-05
2.8560e-07,15,16,1.6,0.8,,2.8560e-07,4.27567e-05
2.8640e-07,15,16,2.4,1.6,,2.8640e-07,4.27567e-05
2.8720e-07,5,15,1.6,2.4,,2.8720e-07,4.27567e-05
2.8800e-07,5,16,2.4,1.6,,2.8800e-07,4.27567e-05
2.8880e-07,15,15,1.6,1.6,,2.8880e-07,4.28348e-05
2.8960e-07,15,16,1.6,1.6,,2.8960e-07,4.28348e-05
2.9040e-07,15,16,2.4,1.6,,2.9040e-07,4.28348e-05
2.9120e-07,15,16,1.6,1.6,,2.9120e-07,4.28348e-05
2.9200e-07,15,15,1.6,2.4,,2.9200e-07,4.2913e-05
2.9280e-07,5,16,1.6,1.6,,2.9280e-07,4.2913e-05
2.9360e-07,5,16,2.4,1.6,,2.9360e-07,4.2913e-05
2.9440e-07,5,17,1.6,2.4,,2.9440e-07,4.2913e-05
2.9520e-07,5,16,3.2,2.4,,2.9520e-07,4.2913e-05
2.9600e-07,5,16,1.6,1.6,,2.9600e-07,4.2913e-05
2.9680e-07,5,15,2.4,1.6,,2.9680e-07,4.2913e-05
2.9760e-07,15,15,2.4,1.6,,2.9760e-07,4.29911e-05
2.9840e-07,5,16,3.2,2.4,,2.9840e-07,4.29911e-05
2.9920e-07,15,16,1.6,1.6,,2.9920e-07,4.29911e-05
3.0000e-07,15,16,2.4,1.6,,3.0000e-07,4.29911e-05
3.0080e-07,5,16,1.6,0.8,,3.0080e-07,4.30692e-05
3.0160e-07,15,16,1.6,0.8,,3.0160e-07,4.30692e-05
3.0240e-07,5,16,2.4,2.4,,3.0240e-07,4.30692e-05
3.0320e-07,15,14,1.6,2.4,,3.0320e-07,4.30692e-05
3.0400e-07,5,16,2.4,2.4,,3.0400e-07,4.30692e-05
3.0480e-07,-5,15,2.4,0.8,,3.0480e-07,4.30692e-05
3.0560e-07,15,15,2.4,1.6,,3.0560e-07,4.30692e-05
3.0640e-07,5,16,2.4,1.6,,3.0640e-07,4.31473e-05
3.0720e-07,5,16,2.4,1.6,,3.0720e-07,4.31473e-05
3.0800e-07,5,17,2.4,0.8,,3.0800e-07,4.31473e-05
3.0880e-07,15,15,3.2,2.4,,3.0880e-07,4.31473e-05
3.0960e-07,25,16,2.4,1.6,,3.0960e-07,4.32255e-05
3.1040e-07,25,15,2.4,2.4,,3.1040e-07,4.33036e-05
3.1120e-07,15,16,3.2,1.6,,3.1120e-07,4.33036e-05
3.1200e-07,15,14,2.4,0.8,,3.1200e-07,4.33036e-05
3.1280e-07,15,15,2.4,1.6,,3.1280e-07,4.33817e-05
3.1360e-07,5,16,1.6,1.6,,3.1360e-07,4.33817e-05
3.1440e-07,5,16,3.2,1.6,,3.1440e-07,4.33817e-05
3.1520e-07,25,16,2.4,1.6,,3.1520e-07,4.34598e-05
3.1600e-07,15,16,3.2,1.6,,3.1600e-07,4.34598e-05
3.1680e-07,25,16,2.4,0.8,,3.1680e-07,4.3538e-05
3.1760e-07,15,15,2.4,1.6,,3.1760e-07,4.3538e-05
3.1840e-07,5,15,1.6,2.4,,3.1840e-07,4.3538e-05
3.1920e-07,15,15,1.6,0.8,,3.1920e-07,4.3538e-05
3.2000e-07,5,16,1.6,1.6,,3.2000e-07,4.36161e-05
3.2080e-07,5,16,3.2,1.6,,3.2080e-07,4.36161e-05
3.2160e-07,5,15,2.4,2.4,,3.2160e-07,4.36161e-05
3.2240e-07,5,16,1.6,2.4,,3.2240e-07,4.36161e-05
3.2320e-07,25,15,2.4,2.4,,3.2320e-07,4.36942e-05
3.2400e-07,5,16,2.4,0.8,,3.2400e-07,4.36942e-05
3.2480e-07,5,16,1.6,1.6,,3.2480e-07,4.36942e-05
3.2560e-07,15,15,3.2,1.6,,3.2560e-07,4.36942e-05
3.2640e-07,5,16,2.4,2.4,,3.2640e-07,4.36942e-05
3.2720e-07,5,15,2.4,1.6,,3.2720e-07,4.36942e-05
3.2800e-07,15,16,1.6,2.4,,3.2800e-07,4.37723e-05
3.2880e-07,5,16,1.6,1.6,,3.2880e-07,4.37723e-05
3.2960e-07,5,17,2.4,3.2,,3.2960e-07,4.37723e-05
3.3040e-07,5,16,1.6,1.6,,3.3040e-07,4.37723e-05
3.3120e-07,15,15,1.6,2.4,,3.3120e-07,4.37723e-05
3.3200e-07,5,16,2.4,1.6,,3.3200e-07,4.37723e-05
3.3280e-07,15,17,1.6,2.4,,3.3280e-07,4.38505e-05
3.3360e-07,5,16,2.4,2.4,,3.3360e-07,4.38505e-05
3.3440e-07,15,16,2.4,2.4,,3.3440e-07,4.38505e-05
3.3520e-07,15,16,2.4,1.6,,3.3520e-07,4.38505e-05
3.3600e-07,15,17,1.6,3.2,,3.3600e-07,4.39286e-05
3.3680e-07,15,15,2.4,0.8,,3.3680e-07,4.39286e-05
3.3760e-07,15,16,2.4,1.6,,3.3760e-07,4.39286e-05
3.3840e-07,5,15,1.6,1.6,,3.3840e-07,4.40067e-05
3.3920e-07,15,16,1.6,2.4,,3.3920e-07,4.40067e-05
3.4000e-07,15,15,2.4,2.4,,3.4000e-07,4.40067e-05
3.4080e-07,15,17,1.6,2.4,,3.4080e-07,4.40067e-05
3.4160e-07,15,16,3.2,1.6,,3.4160e-07,4.40848e-05
3.4240e-07,15,16,1.6,1.6,,3.4240e-07,4.40848e-05
3.4320e-07,5,16,1.6,1.6,,3.4320e-07,4.40848e-05
3.4400e-07,5,17,3.2,2.4,,3.4400e-07,4.40848e-05
3.4480e-07,5,17,1.6,1.6,,3.4480e-07,4.40848e-05
3.4560e-07,5,16,2.4,1.6,,3.4560e-07,4.4163e-05
3.4640e-07,25,16,2.4,1.6,,3.4640e-07,4.4163e-05
3.4720e-07,5,16,2.4,2.4,,3.4720e-07,4.4163e-05
3.4800e-07,15,17,1.6,2.4,,3.4800e-07,4.42411e-05
3.4880e-07,5,16,2.4,1.6,,3.4880e-07,4.42411e-05
3.4960e-07,15,16,2.4,0.8,,3.4960e-07,4.42411e-05
3.5040e-07,15,16,2.4,2.4,,3.5040e-07,4.42411e-05
3.5120e-07,15,16,2.4,2.4,,3.5120e-07,4.43192e-05
3.5200e-07,5,16,2.4,2.4,,3.5200e-07,4.43192e-05
3.5280e-07,5,17,2.4,2.4,,3.5280e-07,4.43192e-05
3.5360e-07,15,16,2.4,2.4,,3.5360e-07,4.43192e-05
3.5440e-07,15,16,2.4,1.6,,3.5440e-07,4.43973e-05
3.5520e-07,15,16,2.4,1.6,,3.5520e-07,4.43973e-05
3.5600e-07,5,15,2.4,1.6,,3.5600e-07,4.43973e-05
3.5680e-07,15,16,2.4,1.6,,3.5680e-07,4.44755e-05
3.5760e-07,5,16,2.4,2.4,,3.5760e-07,4.44755e-05
3.5840e-07,15,16,1.6,1.6,,3.5840e-07,4.44755e-05
3.5920e-07,15,15,1.6,1.6,,3.5920e-07,4.44755e-05
3.6000e-07,15,15,1.6,2.4,,3.6000e-07,4.45536e-05
3.6080e-07,15,16,1.6,1.6,,3.6080e-07,4.45536e-05
3.6160e-07,15,16,1.6,1.6,,3.6160e-07,4.45536e-05
3.6240e-07,5,15,2.4,2.4,,3.6240e-07,4.45536e-05
3.6320e-07,5,16,3.2,1.6,,3.6320e-07,4.45536e-05
3.6400e-07,15,15,1.6,1.6,,3.6400e-07,4.46317e-05
3.6480e-07,15,16,2.4,2.4,,3.6480e-07,4.46317e-05
3.6560e-07,15,16,3.2,1.6,,3.6560e-07,4.46317e-05
3.6640e-07,15,16,2.4,2.4,,3.6640e-07,4.47098e-05
3.6720e-07,15,16,2.4,1.6,,3.6720e-07,4.47098e-05
3.6800e-07,15,15,2.4,2.4,,3.6800e-07,4.4788e-05
3.6880e-07,15,16,3.2,1.6,,3.6880e-07,4.4788e-05
3.6960e-07,5,15,2.4,1.6,,3.6960e-07,4.4788e-05
3.7040e-07,5,16,2.4,1.6,,3.7040e-07,4.4788e-05
3.7120e-07,15,16,2.4,1.6,,3.7120e-07,4.48661e-05
3.7200e-07,5,15,2.4,2.4,,3.7200e-07,4.48661e-05
3.7280e-07,5,16,2.4,3.2,,3.7280e-07,4.48661e-05
3.7360e-07,5,15,2.4,2.4,,3.7360e-07,4.48661e-05
3.7440e-07,15,16,2.4,2.4,,3.7440e-07,4.48661e-05
3.7520e-07,5,15,2.4,1.6,,3.7520e-07,4.48661e-05
3.7600e-07,5,16,2.4,2.4,,3.7600e-07,4.49442e-05
3.7680e-07,15,15,1.6,1.6,,3.7680e-07,4.49442e-05
3.7760e-07,15,15,2.4,2.4,,3.7760e-07,4.49442e-05
3.7840e-07,5,17,1.6,2.4,,3.7840e-07,4.49442e-05
3.7920e-07,15,16,2.4,2.4,,3.7920e-07,4.50223e-05
3.8000e-07,-5,16,3.2,2.4,,3.8000e-07,4.49442e-05
3.8080e-07,15,16,2.4,2.4,,3.8080e-07,4.50223e-05
3.8160e-07,25,15,2.4,2.4,,3.8160e-07,4.50223e-05
3.8240e-07,15,16,1.6,2.4,,3.8240e-07,4.51005e-05
3.8320e-07,15,15,3.2,1.6,,3.8320e-07,4.51005e-05
3.8400e-07,5,17,2.4,2.4,,3.8400e-07,4.51005e-05
3.8480e-07,25,16,2.4,2.4,,3.8480e-07,4.51786e-05
3.8560e-07,5,16,2.4,2.4,,3.8560e-07,4.51786e-05
3.8640e-07,5,16,1.6,2.4,,3.8640e-07,4.51786e-05
3.8720e-07,15,16,2.4,2.4,,3.8720e-07,4.52567e-05
3.8800e-07,15,16,2.4,2.4,,3.8800e-07,4.52567e-05
3.8880e-07,15,17,3.2,2.4,,3.8880e-07,4.52567e-05
3.8960e-07,15,16,3.2,1.6,,3.8960e-07,4.53348e-05
3.9040e-07,-5,16,2.4,2.4,,3.9040e-07,4.53348e-05
3.9120e-07,5,15,3.2,2.4,,3.9120e-07,4.53348e-05
3.9200e-07,15,17,1.6,3.2,,3.9200e-07,4.53348e-05
3.9280e-07,15,16,2.4,1.6,,3.9280e-07,4.5413e-05
3.9360e-07,25,17,3.2,2.4,,3.9360e-07,4.5413e-05
3.9440e-07,15,16,2.4,1.6,,3.9440e-07,4.54911e-05
3.9520e-07,15,16,2.4,1.6,,3.9520e-07,4.54911e-05
3.9600e-07,15,16,2.4,3.2,,3.9600e-07,4.54911e-05
3.9680e-07,15,16,2.4,2.4,,3.9680e-07,4.55692e-05
3.9760e-07,15,15,3.2,2.4,,3.9760e-07,4.55692e-05
3.9840e-07,15,15,2.4,2.4,,3.9840e-07,4.56473e-05
3.9920e-07,5,16,2.4,1.6,,3.9920e-07,4.56473e-05
4.0000e-07,5,16,3.2,3.2,,4.0000e-07,4.56473e-05
4.0080e-07,5,16,1.6,2.4,,4.0080e-07,4.56473e-05
4.0160e-07,15,16,2.4,2.4,,4.0160e-07,4.56473e-05
4.0240e-07,15,16,2.4,2.4,,4.0240e-07,4.57255e-05
4.0320e-07,15,15,2.4,2.4,,4.0320e-07,4.57255e-05
4.0400e-07,5,15,2.4,2.4,,4.0400e-07,4.57255e-05
4.0480e-07,15,16,2.4,2.4,,4.0480e-07,4.58036e-05
4.0560e-07,15,16,2.4,2.4,,4.0560e-07,4.58036e-05
4.0640e-07,15,16,3.2,1.6,,4.0640e-07,4.58817e-05
4.0720e-07,5,17,3.2,2.4,,4.0720e-07,4.58817e-05
4.0800e-07,5,16,2.4,2.4,,4.0800e-07,4.58817e-05
4.0880e-07,15,15,2.4,2.4,,4.0880e-07,4.58817e-05
4.0960e-07,15,17,1.6,2.4,,4.0960e-07,4.58817e-05
4.1040e-07,15,16,3.2,1.6,,4.1040e-07,4.59598e-05
4.1120e-07,-5,15,2.4,1.6,,4.1120e-07,4.59598e-05
4.1200e-07,15,16,2.4,2.4,,4.1200e-07,4.59598e-05
4.1280e-07,5,15,3.2,2.4,,4.1280e-07,4.59598e-05
4.1360e-07,15,15,1.6,1.6,,4.1360e-07,4.6038e-05
4.1440e-07,5,16,2.4,2.4,,4.1440e-07,4.6038e-05
